frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
634,21.1333,57.8574,116.0993,0.031375,0.010207,0.00855,0.041172,0.386116,0
635,21.1667,58.3239,115.8907,0.031434,0.010231,0.00855,0.026442,0.108821,0
636,21.2,57.8418,116.0758,0.031584,0.010162,0.00855,0.032765,0.240095,0
637,21.2333,58.3622,115.6483,0.032184,0.010216,0.00855,0.031428,0.26862,0
638,21.2667,58.0975,115.8492,0.031922,0.010167,0.00855,0.025509,0.147684,0
639,21.3,58.0789,115.933,0.032096,0.010256,0.008545,0.026751,0.36634,0
640,21.3333,58.2761,115.9216,0.032152,0.010236,0.00852,0.02574,0.398456,0
641,21.3667,57.8758,116.0282,0.032141,0.010172,0.00852,0.027551,0.150289,0
642,21.4,58.4767,115.7217,0.032329,0.010182,0.00852,0.029761,0.235685,0
643,21.4333,57.9457,115.8841,0.032551,0.010256,0.00852,0.027478,0.130825,0
644,21.4667,58.2492,115.7755,0.032391,0.010266,0.00852,0.028827,0.13098,0
645,21.5,58.0638,115.9518,0.032399,0.010301,0.00852,0.025328,0.135789,0
646,21.5333,57.9589,116.0848,0.032351,0.010296,0.00852,0.02619,0.366233,0
647,21.5667,58.236,115.899,0.032483,0.010261,0.00852,0.027744,0.19536,0
648,21.6,57.936,115.8554,0.033006,0.010281,0.00852,0.032538,0.127785,0
649,21.6333,58.3214,115.7387,0.033314,0.010192,0.00852,0.032305,0.139457,0
650,21.6667,58.0145,115.831,0.033243,0.010231,0.008511,0.024958,0.179747,0
651,21.7,58.1911,115.936,0.033061,0.010266,0.008511,0.023338,0.234689,0
652,21.7333,58.1137,116.0287,0.032926,0.010286,0.008511,0.020104,0.34869,0
653,21.7667,57.9355,116.1212,0.033001,0.010276,0.008511,0.023358,0.263832,0
654,21.8,58.4291,115.6172,0.033548,0.010241,0.008511,0.026899,0.177153,0
655,21.8333,57.9304,115.9996,0.033558,0.010231,0.008511,0.030827,0.221987,0
656,21.8667,58.3308,115.7782,0.033576,0.010276,0.008511,0.031044,0.115773,0
657,21.9,58.0197,116.0068,0.033485,0.010315,0.008511,0.025143,0.432653,0
658,21.9333,58.0606,115.9684,0.033518,0.010172,0.008511,0.028224,0.101939,0
659,21.9667,58.31,115.8632,0.033868,0.010261,0.008511,0.026791,0.209964,0
660,22.0,58.0508,115.7731,0.034294,0.010187,0.008511,0.029286,0.352542,0
661,22.0333,58.4472,115.6944,0.034219,0.010167,0.008511,0.029393,0.155311,0
662,22.0667,58.0076,115.9312,0.034038,0.010162,0.008511,0.026729,0.302281,0
663,22.1,58.2192,115.9334,0.034046,0.010167,0.008511,0.027888,0.324236,0
664,22.1333,58.1611,115.9821,0.034016,0.010167,0.008511,0.024499,0.144039,0
665,22.1667,58.1228,115.8634,0.034375,0.010137,0.008511,0.028076,0.374168,0
666,22.2,58.4532,115.6758,0.034859,0.010187,0.008511,0.028117,0.137829,0
667,22.2333,58.0414,115.8255,0.034322,0.010162,0.008511,0.029742,0.139768,0
668,22.2667,58.2009,115.6406,0.034683,0.010226,0.008511,0.019762,0.265075,0
669,22.3,58.511,115.5975,0.034426,0.010202,0.008511,0.026058,0.238099,0
670,22.3333,57.9535,115.8956,0.034296,0.010202,0.008511,0.026622,0.146132,0
671,22.3667,58.4304,115.8449,0.034239,0.010192,0.008511,0.028136,0.428791,0
672,22.4,57.962,115.9371,0.034154,0.010182,0.008511,0.025312,0.233788,0
673,22.4333,58.3629,115.5717,0.034785,0.010197,0.008511,0.027277,0.100696,0
674,22.4667,58.2734,115.6877,0.034792,0.010202,0.008511,0.023069,0.290005,0
675,22.5,64.5589,128.9743,0.020276,0.007824,0.010486,0.218603,3.305585,0
676,22.5333,64.5599,128.9636,0.020271,0.007824,0.010486,0.00301,0.02487,0
677,22.5667,64.566,128.9483,0.020309,0.007829,0.010427,0.006834,0.045279,0
678,22.6,64.5885,128.9331,0.020345,0.007829,0.010427,0.00492,0.053143,0
679,22.6333,64.5897,128.9298,0.02029,0.007829,0.010431,0.004296,0.022101,0
680,22.6667,64.6413,128.8307,0.020194,0.007829,0.010417,0.00694,0.08572,0
681,22.7,64.6688,128.8216,0.020197,0.007829,0.010422,0.004917,0.096141,0
682,22.7333,64.6753,128.8287,0.020396,0.007854,0.010471,0.009966,0.014445,0
683,22.7667,64.7016,128.7835,0.020293,0.007859,0.010471,0.003806,0.098887,0
684,22.8,64.7166,128.7563,0.020217,0.007859,0.010471,0.004977,0.087603,0
685,22.8333,64.7297,128.7326,0.020215,0.007859,0.010525,0.003688,0.023101,0
686,22.8667,64.7192,128.7329,0.020254,0.007859,0.010525,0.004029,0.078858,0
687,22.9,64.7342,128.6852,0.020343,0.007874,0.010456,0.005368,0.062971,0
688,22.9333,64.7156,128.7473,0.020348,0.007874,0.010441,0.005914,0.012439,0
689,22.9667,64.7086,128.7577,0.020331,0.007874,0.010441,0.004384,0.050232,0
690,23.0,64.7165,128.7202,0.020408,0.007874,0.010461,0.005432,0.083704,0
691,23.0333,64.7095,128.7492,0.020355,0.007874,0.010451,0.0043,0.023145,0
692,23.0667,64.7081,128.7546,0.020314,0.007874,0.010441,0.00436,0.163131,0
693,23.1,64.6994,128.7572,0.020362,0.007874,0.010427,0.00547,0.232123,0
694,23.1333,64.7022,128.768,0.020426,0.007874,0.010436,0.004576,0.020386,0
695,23.1667,64.7099,128.7719,0.020459,0.007874,0.010495,0.004657,0.239808,0
696,23.2,64.7033,128.7953,0.020412,0.007874,0.010495,0.003256,0.079155,0
697,23.2333,64.7017,128.7767,0.020259,0.007874,0.010505,0.006167,0.02427,0
698,23.2667,64.7078,128.7906,0.020448,0.007874,0.01051,0.008851,0.062078,0
699,23.3,64.7036,128.8008,0.020472,0.007874,0.010673,0.003993,0.037645,0
700,23.3333,64.7034,128.8024,0.020429,0.007874,0.010673,0.001613,0.006305,0
701,23.3667,64.7015,128.8276,0.020447,0.007874,0.010678,0.004035,0.050345,0
702,23.4,64.6992,128.8336,0.02042,0.007874,0.010678,0.004459,0.061869,0
703,23.4333,64.7,128.8386,0.020301,0.007874,0.010338,0.004492,0.028843,0
704,23.4667,64.7016,128.8318,0.020472,0.007874,0.010697,0.005267,0.006099,0
705,23.5,64.7038,128.8793,0.020611,0.007859,0.010486,0.004646,0.112132,0
706,23.5333,64.6857,128.8969,0.020559,0.007859,0.010476,0.004126,0.078368,0
707,23.5667,64.6634,128.9629,0.020562,0.007859,0.010486,0.003971,0.08218,0
708,23.6,64.6365,129.0106,0.020557,0.007859,0.010486,0.003812,0.060008,0
709,23.6333,64.63,129.0145,0.020556,0.007859,0.010481,0.003211,0.044996,0
710,23.6667,64.6299,129.0293,0.020483,0.007869,0.010486,0.002962,0.030808,0
711,23.7,64.64,129.0219,0.020444,0.007869,0.010466,0.002384,0.020777,0
712,23.7333,64.6334,129.0418,0.02047,0.007869,0.010431,0.002848,0.012564,0
713,23.7667,64.6362,129.0357,0.020362,0.007869,0.010431,0.00271,0.009251,0
714,23.8,64.6403,129.0685,0.020413,0.007854,0.010584,0.009554,0.009506,0
715,23.8333,64.6439,129.0666,0.020396,0.007849,0.010584,0.002595,0.031165,0
716,23.8667,64.6438,129.0591,0.02037,0.007849,0.010633,0.00295,0.006319,0
717,23.9,64.6484,129.0695,0.020324,0.007849,0.010589,0.004285,0.036128,0
718,23.9333,64.6548,129.0641,0.020344,0.007849,0.010594,0.002411,0.039365,0
719,23.9667,64.6599,129.0568,0.020305,0.007849,0.010589,0.001671,0.010571,0
720,24.0,64.6883,129.0431,0.020483,0.007849,0.01054,0.004885,0.077851,0
721,24.0333,64.7253,128.9998,0.020503,0.007849,0.010535,0.002935,0.072955,0
722,24.0667,64.7332,128.9918,0.0205,0.007849,0.01053,0.001906,0.032737,0
723,24.1,64.7721,128.9441,0.020399,0.007849,0.010535,0.002942,0.079763,0
724,24.1333,64.807,128.8946,0.02055,0.007849,0.010535,0.003904,0.107297,0
725,24.1667,64.8077,128.8989,0.020563,0.007849,0.010535,0.002267,0.029163,0
726,24.2,64.8236,128.8727,0.020508,0.007849,0.010535,0.001573,0.085417,0
727,24.2333,64.826,128.8545,0.020548,0.007849,0.01053,0.002879,0.06628,0
728,24.2667,64.8303,128.8564,0.02055,0.007849,0.01053,0.00091,0.008927,0
729,24.3,64.8331,128.8648,0.020681,0.007849,0.01053,0.002459,0.052534,0
730,24.3333,64.8281,128.8855,0.020674,0.007854,0.010422,0.008209,0.073718,0
731,24.3667,64.8319,128.8879,0.020675,0.007849,0.010372,0.002,0.007865,0
732,24.4,64.8342,128.8881,0.020671,0.007849,0.010372,0.001953,0.080788,0
733,24.4333,64.8345,128.8582,0.020668,0.007775,0.010362,0.004964,0.171678,0
734,24.4667,64.8384,128.8554,0.020574,0.007775,0.010362,0.001354,0.006632,0
735,24.5,64.8379,128.8576,0.020552,0.007775,0.010367,0.005254,0.220935,0
736,24.5333,64.8417,128.841,0.020673,0.007775,0.010367,0.002784,0.226332,0
737,24.5667,64.841,128.8602,0.020649,0.00777,0.010367,0.004191,0.062199,0
738,24.6,64.8439,128.8609,0.02065,0.00777,0.010367,0.000493,0.005899,0
739,24.6333,64.8481,128.8713,0.020658,0.00777,0.010367,0.005661,0.039491,0
740,24.6667,64.8465,128.873,0.020654,0.00777,0.010367,0.001961,0.054251,0
741,24.7,64.8483,128.8714,0.020652,0.00777,0.010367,0.001499,0.002488,0
742,24.7333,64.8456,128.8786,0.020633,0.00777,0.010367,0.003886,0.044942,0
743,24.7667,64.848,128.8802,0.020633,0.00777,0.010367,0.000859,0.003986,0
744,24.8,64.8488,128.9009,0.020621,0.00777,0.010367,0.003725,0.062162,0
745,24.8333,64.843,128.9173,0.020618,0.00777,0.010367,0.002232,0.068974,0
746,24.8667,64.8293,128.9455,0.020548,0.007755,0.010367,0.004508,0.080449,0
747,24.9,64.8295,128.9587,0.020516,0.00775,0.010367,0.00186,0.004205,0
748,24.9333,64.8086,128.9957,0.020493,0.00775,0.010367,0.002198,0.077204,0
749,24.9667,64.8092,128.9939,0.0205,0.00775,0.010367,0.000834,0.021216,0
750,25.0,64.7827,129.0361,0.02042,0.00775,0.010367,0.001752,0.059305,0
751,25.0333,64.7726,129.0543,0.020414,0.00775,0.010367,0.001746,0.041814,0
752,25.0667,64.7765,129.0668,0.020371,0.00775,0.010367,0.003758,0.035806,0
753,25.1,64.778,129.0659,0.020373,0.00775,0.010362,0.000734,0.019701,0
754,25.1333,64.7763,129.0771,0.020347,0.00775,0.010362,0.000872,0.008093,0
755,25.1667,64.7786,129.0763,0.020406,0.00775,0.010362,0.000603,0.003677,0
756,25.2,64.7829,129.0778,0.020357,0.00775,0.010362,0.001168,0.005672,0
757,25.2333,64.7834,129.0781,0.020422,0.00775,0.010362,0.002182,0.005942,0
758,25.2667,64.7859,129.0782,0.020385,0.00775,0.010362,0.001487,0.007436,0
759,25.3,64.7883,129.0779,0.020388,0.00775,0.010362,0.00094,0.003117,0
760,25.3333,64.7921,129.0714,0.020435,0.00775,0.010362,0.001368,0.033846,0
761,25.3667,64.8173,129.0521,0.0204,0.00775,0.010362,0.002274,0.047931,0
762,25.4,64.8194,129.0498,0.020451,0.00775,0.010362,0.000971,0.004497,0
763,25.4333,64.8518,129.0043,0.020471,0.00775,0.010362,0.002816,0.063408,0
764,25.4667,64.8923,128.9513,0.020495,0.00775,0.010362,0.00169,0.076413,0
765,25.5,87.0836,117.4225,0.024974,0.009095,0.010362,0.224475,1.690155,0
766,25.5333,85.4426,117.2925,0.02412,0.009169,0.010116,0.03312,0.157428,0
767,25.5667,85.3394,117.0429,0.023582,0.009179,0.009826,0.040383,0.081101,0
768,25.6,85.0333,116.4714,0.024108,0.009174,0.009313,0.04726,0.251658,0
769,25.6333,84.6565,115.902,0.025207,0.009159,0.00825,0.043942,0.355776,0
770,25.6667,84.3394,115.3212,0.024613,0.009159,0.010121,0.049545,0.413557,0
771,25.7,84.0237,114.892,0.024192,0.009159,0.006083,0.047685,0.475489,0
772,25.7333,83.8117,114.9173,0.02571,0.009159,0.007181,0.049848,0.518538,0
773,25.7667,83.6926,114.5291,0.025451,0.009159,0.00694,0.048413,0.499868,0
774,25.8,83.3953,114.8236,0.026408,0.009164,0.008062,0.050312,0.480618,0
775,25.8333,83.1136,115.3551,0.027478,0.009164,0.00989,0.060789,0.411869,0
776,25.8667,82.9034,115.2124,0.026756,0.009179,0.009112,0.048361,0.337821,0
777,25.9,82.6911,115.3658,0.025562,0.009179,0.005428,0.05323,0.289353,0
778,25.9333,82.4709,115.3827,0.0263,0.009179,0.005895,0.052581,0.235278,0
779,25.9667,82.4383,115.2531,0.024952,0.009179,0.003581,0.053899,0.185429,0
780,26.0,82.4302,115.0486,0.026543,0.009179,0.003783,0.059281,0.126593,0
781,26.0333,82.3591,115.1218,0.026949,0.009179,0.003605,0.049238,0.100951,0
782,26.0667,82.4365,114.6432,0.025643,0.009179,0.003546,0.050325,0.092365,0
783,26.1,82.3229,114.8575,0.026658,0.009179,0.003546,0.050018,0.058667,0
784,26.1333,82.348,114.7485,0.025916,0.009179,0.003546,0.043389,0.041788,0
785,26.1667,82.2949,114.8941,0.026811,0.009179,0.003546,0.044598,0.038538,0
786,26.2,82.3229,114.8133,0.025758,0.009179,0.003546,0.018371,0.029645,0
787,26.2333,82.3176,114.7572,0.026277,0.009179,0.003546,0.022413,0.021819,0
788,26.2667,82.2232,115.1606,0.0262,0.009159,0.003546,0.056984,0.033868,0
789,26.3,82.2385,115.0654,0.026031,0.009159,0.003546,0.025032,0.017713,0
790,26.3333,82.2343,115.1341,0.026243,0.009159,0.003546,0.016024,0.010789,0
791,26.3667,82.2472,115.0887,0.026239,0.009159,0.003546,0.011972,0.017744,0
792,26.4,82.2282,115.1243,0.025865,0.009154,0.003546,0.018021,0.013197,0
793,26.4333,82.2099,115.1234,0.025943,0.009085,0.003546,0.013912,0.021781,0
794,26.4667,82.2228,115.1103,0.025986,0.009085,0.003546,0.004466,0.011828,0
795,26.5,82.2287,115.0951,0.025994,0.009085,0.003546,0.002811,0.007423,0
796,26.5333,82.2084,115.1199,0.025633,0.009075,0.003546,0.005029,0.010588,0
797,26.5667,82.2246,115.1267,0.025779,0.009085,0.003546,0.00746,0.0135,0
798,26.6,82.22,115.087,0.02575,0.00908,0.003546,0.002363,0.008127,0
799,26.6333,82.228,115.0749,0.025758,0.009099,0.003546,0.002603,0.008714,0
800,26.6667,82.2279,115.1358,0.02568,0.009095,0.003546,0.007773,0.010681,0
801,26.7,82.2224,115.0888,0.025382,0.009095,0.003546,0.002841,0.007639,0
802,26.7333,82.2248,115.0895,0.02572,0.009099,0.003546,0.004919,0.008302,0
803,26.7667,82.2279,115.0856,0.025409,0.009114,0.003546,0.010181,0.008979,0
804,26.8,82.2269,115.0855,0.025871,0.009109,0.003546,0.007735,0.012096,0
805,26.8333,82.2189,115.1112,0.02582,0.009109,0.003546,0.003357,0.010155,0
806,26.8667,82.2289,115.0759,0.025331,0.009104,0.003546,0.005302,0.009511,0
807,26.9,82.2291,115.0763,0.025752,0.009109,0.003546,0.004387,0.00863,0
808,26.9333,82.2364,115.0743,0.025799,0.009109,0.003546,0.001689,0.008082,0
809,26.9667,82.2397,115.0769,0.02578,0.009114,0.003546,0.001389,0.007465,0
810,27.0,82.242,115.0628,0.025852,0.009114,0.003546,0.004002,0.008681,0
811,27.0333,82.2451,115.0551,0.025798,0.009114,0.003546,0.001313,0.008313,0
812,27.0667,82.2628,115.0328,0.025844,0.009119,0.003546,0.002723,0.008835,0
813,27.1,82.2503,115.0624,0.025443,0.009119,0.003546,0.002773,0.007901,0
814,27.1333,82.2405,115.0806,0.025442,0.009124,0.003546,0.002332,0.011142,0
815,27.1667,82.2491,115.1138,0.02562,0.009124,0.003546,0.0052,0.013017,0
816,27.2,82.259,115.0768,0.025777,0.009124,0.003546,0.002344,0.010498,0
817,27.2333,82.266,115.0737,0.025776,0.009119,0.003546,0.002633,0.008092,0
818,27.2667,82.2638,115.0803,0.02583,0.009124,0.003546,0.002951,0.007618,0
819,27.3,82.2717,115.063,0.025769,0.009124,0.003546,0.0051,0.007945,0
820,27.3333,82.2629,115.0948,0.02577,0.009119,0.003546,0.005367,0.009556,0
821,27.3667,82.2544,115.1199,0.025712,0.009119,0.003546,0.001458,0.009013,0
822,27.4,82.273,115.0898,0.025841,0.009119,0.003546,0.002795,0.010039,0
823,27.4333,82.2643,115.0797,0.025836,0.009179,0.003546,0.002005,0.009916,0
824,27.4667,82.27,115.0712,0.025818,0.009188,0.003546,0.002626,0.007081,0
825,27.5,82.268,115.0902,0.025841,0.009188,0.003546,0.002483,0.007093,0
826,27.5333,82.2574,115.1098,0.025775,0.009188,0.003546,0.00196,0.011106,0
827,27.5667,82.2743,115.0807,0.025847,0.009183,0.003546,0.002485,0.008413,0
828,27.6,82.2785,115.0749,0.025854,0.009188,0.003546,0.001261,0.006434,0
829,27.6333,82.2653,115.1387,0.025763,0.009188,0.003546,0.001794,0.008865,0
830,27.6667,82.2755,115.0807,0.02582,0.009183,0.003546,0.002007,0.007882,0
831,27.7,82.2765,115.0841,0.025824,0.009183,0.003546,0.000886,0.00603,0
832,27.7333,82.2869,115.0814,0.025875,0.009183,0.003546,0.001651,0.006468,0
833,27.7667,82.2909,115.0817,0.025862,0.009183,0.003546,0.002434,0.006046,0
834,27.8,82.2895,115.0697,0.025818,0.009179,0.003546,0.001267,0.006424,0
835,27.8333,82.2858,115.0888,0.025782,0.009188,0.003546,0.001654,0.007932,0
836,27.8667,82.2956,115.0826,0.025781,0.009179,0.003546,0.003799,0.007934,0
837,27.9,82.2956,115.1012,0.025809,0.009188,0.003546,0.001782,0.006832,0
838,27.9333,82.3075,115.062,0.025873,0.009188,0.003546,0.001715,0.007791,0
839,27.9667,82.3016,115.1026,0.025883,0.009188,0.003546,0.001854,0.006138,0
840,28.0,82.3025,115.098,0.025846,0.009179,0.003546,0.001294,0.006482,0
841,28.0333,82.3071,115.0876,0.025864,0.009179,0.003546,0.001687,0.006488,0
842,28.0667,82.3172,115.0747,0.025885,0.009179,0.003546,0.001074,0.006531,0
843,28.1,82.3102,115.0997,0.025856,0.009179,0.003546,0.00125,0.007039,0
844,28.1333,82.306,115.1263,0.025822,0.009179,0.003546,0.001847,0.008946,0
845,28.1667,82.3205,115.074,0.02589,0.009179,0.003546,0.001658,0.007848,0
846,28.2,82.3152,115.0878,0.025818,0.009179,0.003546,0.001282,0.007524,0
847,28.2333,82.3199,115.0883,0.025862,0.009169,0.003546,0.002116,0.005971,0
848,28.2667,82.3285,115.073,0.025901,0.009169,0.003546,0.001407,0.006564,0
849,28.3,82.3271,115.0886,0.025876,0.009169,0.003546,0.001367,0.005813,0
850,28.3333,82.3231,115.1155,0.025837,0.009169,0.003546,0.002905,0.010788,0
851,28.3667,82.3326,115.0864,0.025907,0.009164,0.003546,0.00157,0.008081,0
852,28.4,82.3207,115.1428,0.025879,0.009164,0.003546,0.004608,0.008772,0
853,28.4333,82.324,115.14,0.025794,0.009159,0.003546,0.005347,0.014504,0
854,28.4667,82.3409,115.0907,0.025953,0.009154,0.003546,0.00158,0.009273,0
855,28.5,82.9199,115.7895,0.026438,0.009164,0.003546,0.041841,0.171482,0
856,28.5333,82.8656,115.2283,0.026994,0.009164,0.00363,0.03639,0.09913,0
857,28.5667,82.8324,114.829,0.027258,0.009164,0.003645,0.039583,0.023043,0
858,28.6,82.7918,114.6441,0.02722,0.009164,0.003625,0.028808,0.040778,0
859,28.6333,82.7524,114.5544,0.027244,0.009164,0.00361,0.022375,0.048557,0
860,28.6667,82.7031,114.4773,0.027141,0.009164,0.00361,0.017574,0.036399,0
861,28.7,82.6925,114.4611,0.02716,0.009164,0.00361,0.0103,0.023097,0
862,28.7333,82.6863,114.467,0.026923,0.009164,0.00361,0.009177,0.017816,0
863,28.7667,82.6863,114.4726,0.026969,0.009164,0.00361,0.007819,0.011804,0
864,28.8,82.6947,114.5487,0.026879,0.009164,0.00361,0.006891,0.012138,0
865,28.8333,82.7459,114.5496,0.02688,0.009164,0.003546,0.008041,0.011955,0
866,28.8667,82.7687,114.5938,0.026906,0.009164,0.003546,0.007041,0.010117,0
867,28.9,82.7737,114.6952,0.026913,0.009169,0.003546,0.012112,0.012715,0
868,28.9333,82.7768,114.7922,0.026978,0.009169,0.003546,0.020368,0.013807,0
869,28.9667,82.7822,114.9198,0.026936,0.009169,0.003546,0.016255,0.012049,0
870,29.0,82.7874,115.034,0.026838,0.009169,0.003546,0.014094,0.010202,0
871,29.0333,82.8156,115.0855,0.026673,0.009169,0.003546,0.019037,0.012307,0
872,29.0667,82.8222,115.1925,0.02662,0.009169,0.003615,0.01028,0.00902,0
873,29.1,82.8132,115.2899,0.026712,0.009169,0.003615,0.012107,0.014571,0
874,29.1333,82.8148,115.4133,0.026715,0.009169,0.003546,0.012938,0.010907,0
875,29.1667,82.825,115.5059,0.02667,0.009169,0.003546,0.009788,0.009053,0
876,29.2,82.8318,115.5924,0.026668,0.009169,0.003595,0.00905,0.008908,0
877,29.2333,82.8421,115.687,0.026605,0.009169,0.003595,0.007885,0.008628,0
878,29.2667,82.8474,115.7611,0.026623,0.009169,0.003546,0.005521,0.009054,0
879,29.3,82.8615,115.8142,0.026616,0.009169,0.003546,0.005847,0.01024,0
880,29.3333,82.8646,115.8719,0.026587,0.009169,0.003546,0.007257,0.010978,0
881,29.3667,82.8778,115.9112,0.026644,0.009169,0.003546,0.00551,0.0088,0
882,29.4,82.8914,115.9577,0.02658,0.009174,0.003546,0.004929,0.015727,0
883,29.4333,82.8863,116.0409,0.026556,0.009174,0.003546,0.006533,0.009457,0
884,29.4667,82.9173,116.0078,0.026644,0.009183,0.003546,0.007955,0.021203,0
885,29.5,84.2604,116.716,0.027145,0.009179,0.003546,0.026947,0.259022,0
886,29.5333,84.5763,116.5418,0.027286,0.009179,0.003546,0.021708,0.082121,0
887,29.5667,84.6859,116.6383,0.027329,0.009179,0.003546,0.016892,0.0174,0
888,29.6,84.7272,116.7274,0.026955,0.009179,0.003546,0.012028,0.04136,0
889,29.6333,84.6456,116.814,0.027202,0.009193,0.003546,0.009006,0.037079,0
890,29.6667,84.6235,116.899,0.02717,0.009188,0.003546,0.005633,0.034167,0
891,29.7,84.6165,116.9317,0.027081,0.009188,0.003546,0.0029,0.02259,0
892,29.7333,84.6156,116.9678,0.027084,0.009188,0.003546,0.003853,0.015032,0
893,29.7667,84.6102,116.9658,0.027,0.009188,0.003546,0.005179,0.014255,0
894,29.8,84.6079,116.971,0.027056,0.009188,0.003546,0.003883,0.009191,0
895,29.8333,84.6325,116.9008,0.027122,0.009188,0.003546,0.009534,0.012433,0
896,29.8667,84.6046,116.9368,0.027094,0.009188,0.003546,0.005882,0.014946,0
897,29.9,84.6147,116.8847,0.026898,0.009188,0.003546,0.00927,0.022313,0
898,29.9333,84.5028,116.874,0.02703,0.009188,0.003546,0.008124,0.022274,0
899,29.9667,84.456,116.8589,0.027083,0.009188,0.003546,0.007651,0.013579,0
900,30.0,84.4273,116.8841,0.026933,0.009188,0.003546,0.009889,0.018155,0
901,30.0333,84.3535,116.8415,0.027046,0.009188,0.00359,0.009001,0.018527,0
902,30.0667,84.3328,116.8176,0.027115,0.009183,0.00359,0.009895,0.013437,0
903,30.1,84.2983,116.8307,0.027163,0.009188,0.00359,0.00606,0.011994,0
904,30.1333,84.2946,116.8123,0.027161,0.009198,0.00359,0.006892,0.009829,0
905,30.1667,84.2726,116.8377,0.02712,0.009198,0.00359,0.00601,0.009644,0
906,30.2,84.2797,116.8197,0.027142,0.009198,0.00359,0.007716,0.009113,0
907,30.2333,84.2656,116.8425,0.02718,0.009198,0.00359,0.004532,0.009398,0
908,30.2667,84.2684,116.842,0.027156,0.009198,0.00359,0.004033,0.006774,0
909,30.3,84.2681,116.8392,0.027166,0.009198,0.00359,0.00515,0.008065,0
910,30.3333,84.2711,116.8339,0.027184,0.009198,0.00359,0.002333,0.00638,0
911,30.3667,84.2871,116.8035,0.027161,0.009198,0.00359,0.004539,0.00971,0
912,30.4,84.2843,116.8024,0.027169,0.009124,0.00359,0.002753,0.011029,0
913,30.4333,84.2974,116.775,0.027185,0.009129,0.003546,0.00339,0.007924,0
914,30.4667,84.2943,116.7968,0.027242,0.009129,0.003546,0.003062,0.00713,0
915,30.5,84.2996,116.8111,0.027225,0.009124,0.003546,0.002862,0.00694,0
916,30.5333,84.3064,116.8067,0.027237,0.009129,0.003546,0.00649,0.008587,0
917,30.5667,84.3108,116.8093,0.027212,0.009129,0.003546,0.001969,0.005687,0
918,30.6,84.3163,116.8153,0.027214,0.009114,0.003546,0.001349,0.006473,0
919,30.6333,84.3254,116.8158,0.027167,0.009134,0.003546,0.002469,0.008562,0
920,30.6667,84.3303,116.8166,0.027231,0.009144,0.003546,0.000818,0.006331,0
921,30.7,84.3335,116.8174,0.027227,0.009144,0.003546,0.001176,0.005667,0
922,30.7333,84.3396,116.8149,0.027253,0.009144,0.003546,0.001586,0.007031,0
923,30.7667,84.3419,116.8154,0.027287,0.009144,0.003546,0.000717,0.003563,0
924,30.8,84.3461,116.818,0.027248,0.009144,0.003546,0.001143,0.006282,0
925,30.8333,84.3514,116.8139,0.027287,0.009144,0.003546,0.001584,0.006409,0
926,30.8667,84.3545,116.8135,0.027396,0.009144,0.003546,0.000468,0.005478,0
927,30.9,84.3578,116.8143,0.027399,0.009149,0.003546,0.000669,0.005823,0
928,30.9333,84.3623,116.8201,0.027409,0.009149,0.003546,0.002512,0.005796,0
929,30.9667,84.3655,116.8213,0.02732,0.009149,0.003546,0.000648,0.0054,0
930,31.0,84.3686,116.8207,0.027313,0.009149,0.003546,0.00093,0.005268,0
931,31.0333,84.371,116.8235,0.027309,0.009139,0.003546,0.001193,0.005164,0
932,31.0667,84.3739,116.8231,0.02737,0.009139,0.003546,0.003367,0.00625,0
933,31.1,84.3764,116.8237,0.027393,0.009149,0.003546,0.001523,0.004583,0
934,31.1333,84.3786,116.8236,0.027393,0.009149,0.003546,0.0007,0.004518,0
935,31.1667,84.3822,116.8227,0.02742,0.009149,0.003546,0.001296,0.005176,0
936,31.2,84.3837,116.8225,0.027425,0.009149,0.003546,0.000767,0.00401,0
937,31.2333,84.3858,116.8246,0.027426,0.009149,0.003546,0.000427,0.004013,0
938,31.2667,84.3874,116.8263,0.027439,0.009149,0.003546,0.001256,0.003691,0
939,31.3,84.3895,116.8267,0.0274,0.009149,0.003546,0.00078,0.003353,0
940,31.3333,84.3873,116.8235,0.027359,0.009144,0.003546,0.005862,0.018533,0
941,31.3667,84.3227,116.5707,0.026567,0.009124,0.003546,0.028983,0.024371,0
942,31.4,84.3196,116.5666,0.026565,0.009139,0.003546,0.002747,0.006232,0
943,31.4333,84.3316,116.5127,0.02658,0.009129,0.003546,0.011972,0.010593,0
944,31.4667,84.3075,116.5394,0.026547,0.009144,0.003546,0.004483,0.008626,0
945,31.5,84.3132,116.5173,0.026501,0.009144,0.003546,0.004032,0.004942,0
946,31.5333,84.3053,116.5273,0.026492,0.009139,0.003546,0.00271,0.005507,0
947,31.5667,84.3017,116.5289,0.026454,0.009104,0.003546,0.007701,0.007733,0
948,31.6,84.2936,116.5126,0.026299,0.009119,0.003546,0.007054,0.009725,0
949,31.6333,84.2917,116.515,0.026355,0.009109,0.003546,0.003125,0.004973,0
950,31.6667,84.292,116.5132,0.026359,0.009109,0.003546,0.001583,0.004042,0
951,31.7,84.2924,116.5108,0.02636,0.009109,0.003546,0.002724,0.003435,0
952,31.7333,84.2922,116.5116,0.02636,0.009109,0.003546,0.000936,0.00295,0
953,31.7667,84.2921,116.5118,0.026359,0.009109,0.003546,0.000391,0.002728,0
