frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
664,22.1333,57.598,38.5416,0.028252,0.0,0.0,1.9e-05,4.4e-05,0
665,22.1667,57.598,38.5416,0.028252,0.0,0.0,4.5e-05,4.4e-05,0
666,22.2,57.5981,38.5418,0.028252,0.0,0.0,0.000183,0.002839,0
667,22.2333,57.5981,38.5418,0.028252,0.0,0.0,5.7e-05,4.4e-05,0
668,22.2667,57.5981,38.5418,0.028252,0.0,0.0,7.1e-05,4.4e-05,0
669,22.3,57.5981,38.54,0.028252,0.0,0.0,0.000114,4.4e-05,0
670,22.3333,57.5981,38.5396,0.028252,0.0,0.0,5.8e-05,4.4e-05,0
671,22.3667,57.5981,38.5396,0.028252,0.0,0.0,0.0,4.4e-05,0
672,22.4,57.5981,38.5395,0.028252,0.0,0.0,3.5e-05,0.00295,0
673,22.4333,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
674,22.4667,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
675,22.5,57.5981,38.5395,0.028252,0.0,0.0,9e-06,0.002709,0
676,22.5333,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
677,22.5667,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
678,22.6,57.5981,38.5395,0.028252,0.0,0.0,4.1e-05,4.4e-05,0
679,22.6333,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
680,22.6667,57.5981,38.5395,0.028252,0.0,0.0,0.0,4.4e-05,0
681,22.7,57.5982,38.5379,0.028253,0.0,0.0,0.000413,4.4e-05,0
682,22.7333,57.5982,38.5379,0.028253,0.0,0.0,0.0,4.4e-05,0
683,22.7667,57.6137,38.5356,0.028253,0.0,0.0,0.019625,0.003608,0
684,22.8,57.6158,38.5495,0.028228,0.0,0.0,0.004587,0.000714,0
685,22.8333,57.6574,39.378,0.028285,0.0,0.0,0.033241,0.005435,0
686,22.8667,57.84,47.741,0.028347,0.0,0.0,0.116855,0.01302,0
687,22.9,58.2268,50.6287,0.028377,0.0,0.0,0.121958,0.015758,0
688,22.9333,58.7556,49.5351,0.028218,0.0,0.0,0.153653,0.022211,0
689,22.9667,59.6366,46.3304,0.028108,0.0,0.0,0.161153,0.036018,0
690,23.0,60.354,45.8889,0.028514,0.0,0.0,0.125463,0.044042,0
691,23.0333,61.329,45.3696,0.028692,0.0,0.0,0.077758,0.038515,0
692,23.0667,62.7072,45.4363,0.028217,0.0,0.0,0.12001,0.052706,0
693,23.1,64.0021,45.7168,0.027123,0.0,0.0,0.104699,0.055791,0
694,23.1333,65.7259,45.741,0.026623,0.0,0.0,0.090457,0.083186,0
695,23.1667,64.4936,42.4353,0.032135,0.0,0.0,0.156311,0.294034,0
696,23.2,64.626,39.981,0.033747,0.0,0.0,0.101464,0.624852,0
697,23.2333,65.6326,39.5427,0.033219,0.0,0.0,0.089942,0.949512,0
698,23.2667,66.3476,39.6903,0.032301,0.0,0.0,0.075319,0.218021,0
699,23.3,66.9686,39.9234,0.031014,0.0,0.0,0.065333,0.106934,0
700,23.3333,67.4814,40.014,0.03024,0.0,0.0,0.057485,0.03505,0
701,23.3667,67.82,40.1541,0.0299,0.0,0.0,0.042688,0.034228,0
702,23.4,68.1721,40.2186,0.0295,0.0,0.0,0.035156,0.031411,0
703,23.4333,68.395,40.4272,0.029678,0.0,0.0,0.044851,0.030887,0
704,23.4667,68.5798,40.7939,0.029756,0.0,0.0,0.027166,0.032739,0
705,23.5,68.6754,41.0798,0.029715,0.0,0.0,0.020548,0.025588,0
706,23.5333,68.6462,41.2348,0.030087,0.0,0.0,0.010598,0.015375,0
707,23.5667,68.6635,41.3163,0.03007,0.0,0.0,0.012742,0.012465,0
708,23.6,68.6912,41.224,0.030139,0.0,0.0,0.005824,0.017691,0
709,23.6333,68.648,41.3487,0.030142,0.0,0.0,0.009675,0.020253,0
710,23.6667,68.5778,41.4225,0.030485,0.0,0.0,0.007587,0.0216,0
711,23.7,68.5872,41.4431,0.030722,0.0,0.0,0.011928,0.032894,0
712,23.7333,68.5086,41.6036,0.030968,0.0,0.0,0.011679,0.026064,0
713,23.7667,68.4934,41.7466,0.031033,0.0,0.0,0.008578,0.035214,0
714,23.8,68.5154,41.8615,0.031312,0.0,0.0,0.011145,0.070754,0
715,23.8333,68.3608,41.865,0.031622,0.0,0.0,0.010936,0.087815,0
716,23.8667,68.4681,41.7346,0.031591,0.0,0.0,0.014629,0.06233,0
717,23.9,68.4563,41.4599,0.031792,0.0,0.0,0.017242,0.070273,0
718,23.9333,68.4045,41.5749,0.031713,0.0,0.0,0.014302,0.103537,0
719,23.9667,68.4229,41.6528,0.031303,0.0,0.0,0.013557,0.086595,0
720,24.0,68.4187,41.5251,0.03142,0.0,0.0,0.015285,0.079787,0
721,24.0333,68.4813,41.2038,0.031368,0.0,0.0,0.013068,0.137689,0
722,24.0667,68.6945,41.1949,0.030808,0.0,0.0,0.014288,0.085053,0
723,24.1,68.6377,41.2164,0.0311,0.0,0.0,0.01134,0.064623,0
724,24.1333,68.7107,41.1228,0.030919,0.0,0.0,0.011861,0.054906,0
725,24.1667,68.8245,41.1087,0.030939,0.0,0.0,0.011622,0.050597,0
726,24.2,68.7224,41.1029,0.03091,0.0,0.0,0.009331,0.044358,0
727,24.2333,68.7567,41.1938,0.030863,0.0,0.0,0.010647,0.039592,0
728,24.2667,68.7508,41.1729,0.03071,0.0,0.0,0.012049,0.040038,0
729,24.3,68.673,41.1159,0.030799,0.0,0.0,0.009597,0.037955,0
730,24.3333,68.6452,41.1727,0.030808,0.0,0.0,0.012334,0.037756,0
731,24.3667,68.7129,41.0825,0.030782,0.0,0.0,0.011892,0.036688,0
732,24.4,68.7372,41.0013,0.030843,0.0,0.0,0.012329,0.032907,0
733,24.4333,68.8064,40.8858,0.030749,0.0,0.0,0.010706,0.051003,0
734,24.4667,68.7662,40.9715,0.030415,0.0,0.0,0.014104,0.04715,0
735,24.5,68.772,40.9701,0.030571,0.0,0.0,0.013715,0.04284,0
736,24.5333,68.773,40.9411,0.030397,0.0,0.0,0.014725,0.040776,0
737,24.5667,68.7458,41.1019,0.030243,0.0,0.0,0.010066,0.065328,0
738,24.6,68.7634,41.0913,0.03,0.0,0.0,0.008658,0.056359,0
739,24.6333,68.8276,41.1284,0.029915,0.0,0.0,0.016005,0.039094,0
740,24.6667,69.0643,40.8944,0.029889,0.0,0.0,0.009742,0.108817,0
741,24.7,69.1103,40.8757,0.029825,0.0,0.0,0.006673,0.019879,0
742,24.7333,69.0603,41.0503,0.029625,0.0,0.0,0.005492,0.019133,0
743,24.7667,76.4847,46.3304,0.019592,0.0,0.0,0.152903,0.87232,0
744,24.8,75.533,49.856,0.017756,0.0,0.0,0.093984,0.267644,0
745,24.8333,75.4803,49.8696,0.017588,0.0,0.0,0.009941,0.033361,0
746,24.8667,75.6155,49.9455,0.017578,0.0,0.0,0.017097,0.081247,0
747,24.9,75.6861,49.886,0.017832,0.0,0.0,0.016796,0.057038,0
748,24.9333,75.9724,49.6806,0.01771,0.0,0.0,0.021965,0.078672,0
749,24.9667,81.4784,35.8407,0.021074,0.0,0.0,0.096091,0.415475,0
750,25.0,83.68,31.7772,0.021233,0.0,0.0,0.034372,0.503696,0
751,25.0333,84.0581,31.0904,0.021544,0.0,0.0,0.015365,1.131191,0
752,25.0667,84.0426,31.1059,0.021645,0.0,0.0,0.014802,0.134318,0
753,25.1,83.9914,31.1298,0.021726,0.0,0.0,0.014673,0.101935,0
754,25.1333,83.9335,31.2059,0.021675,0.0,0.0,0.009453,0.037084,0
755,25.1667,83.8722,31.2185,0.021683,0.0,0.0,0.01057,0.099685,0
756,25.2,83.8371,31.2011,0.021708,0.0,0.0,0.009145,0.029564,0
757,25.2333,83.5687,31.3857,0.021933,0.0,0.0,0.020223,0.165435,0
758,25.2667,83.584,31.3941,0.022106,0.0,0.0,0.011905,0.057291,0
759,25.3,83.6352,31.3544,0.022023,0.0,0.0,0.014144,0.091355,0
760,25.3333,83.6183,31.3115,0.022117,0.0,0.0,0.011386,0.026215,0
761,25.3667,83.6781,31.2625,0.022132,0.0,0.0,0.008155,0.055021,0
762,25.4,83.6954,31.2325,0.022219,0.0,0.0,0.005176,0.023071,0
763,25.4333,83.6788,31.2693,0.022242,0.0,0.0,0.003985,0.010404,0
764,25.4667,83.6856,31.2925,0.022131,0.0,0.0,0.00665,0.005436,0
765,25.5,83.6679,31.2558,0.022227,0.0,0.0,0.006458,0.006986,0
766,25.5333,83.6699,31.2697,0.022137,0.0,0.0,0.005363,0.007398,0
767,25.5667,83.6524,31.2519,0.022199,0.0,0.0,0.00525,0.008743,0
768,25.6,83.6518,31.2576,0.022073,0.0,0.0,0.004693,0.002565,0
769,25.6333,83.6037,31.3717,0.022082,0.0,0.0,0.00776,0.009342,0
770,25.6667,83.6025,31.3529,0.022209,0.0,0.0,0.004087,0.042076,0
771,25.7,83.6,31.3598,0.022199,0.0,0.0,0.008842,0.008032,0
772,25.7333,83.5962,31.3411,0.022265,0.0,0.0,0.007356,0.046159,0
773,25.7667,83.5957,31.34,0.022269,0.0,0.0,0.004904,0.004459,0
774,25.8,83.6118,31.3628,0.022283,0.0,0.0,0.00564,0.007411,0
775,25.8333,83.5958,31.3383,0.022291,0.0,0.0,0.005502,0.007367,0
776,25.8667,83.6136,31.3599,0.022208,0.0,0.0,0.004301,0.009225,0
777,25.9,83.5734,31.4878,0.02233,0.0,0.0,0.009648,0.019993,0
778,25.9333,83.5872,31.4542,0.022507,0.0,0.0,0.005464,0.012934,0
779,25.9667,83.6304,31.4197,0.022477,0.0,0.0,0.007094,0.010967,0
780,26.0,83.5598,31.4692,0.022647,0.0,0.0,0.009166,0.00846,0
781,26.0333,83.515,31.5335,0.022601,0.0,0.0,0.007995,0.04257,0
782,26.0667,83.4809,31.672,0.022416,0.0,0.0,0.0097,0.164655,0
783,26.1,83.4763,31.6872,0.022582,0.0,0.0,0.009296,0.036978,0
784,26.1333,83.4257,31.729,0.022617,0.0,0.0,0.011002,0.117105,0
785,26.1667,83.4575,31.6234,0.022951,0.0,0.0,0.010098,0.056864,0
786,26.2,83.6556,31.0739,0.023184,0.0,0.0,0.017158,0.095545,0
787,26.2333,83.689,31.0027,0.022952,0.0,0.0,0.014376,0.095335,0
788,26.2667,83.5082,31.5037,0.022644,0.0,0.0,0.018221,0.142482,0
789,26.3,83.4825,31.4373,0.022757,0.0,0.0,0.014129,0.089786,0
790,26.3333,83.5962,31.4301,0.022413,0.0,0.0,0.012534,0.067878,0
791,26.3667,83.5818,31.4485,0.02243,0.0,0.0,0.009515,0.02691,0
792,26.4,83.5815,31.4469,0.022476,0.0,0.0,0.007461,0.02875,0
793,26.4333,83.6377,31.3824,0.02241,0.0,0.0,0.007251,0.048211,0
794,26.4667,83.6325,31.356,0.022457,0.0,0.0,0.006562,0.031142,0
795,26.5,83.5418,31.5891,0.022169,0.0,0.0,0.014123,0.16299,0
796,26.5333,83.5114,31.6092,0.022304,0.0,0.0,0.008031,0.042446,0
797,26.5667,75.3205,50.4869,0.016848,0.0,0.0,0.133808,0.688312,0
798,26.6,75.2371,50.4939,0.016838,0.0,0.0,0.009283,0.029697,0
799,26.6333,75.2475,50.4755,0.01677,0.0,0.0,0.005011,0.017396,0
800,26.6667,75.2339,50.4444,0.016792,0.0,0.0,0.00578,0.00706,0
801,26.7,75.2385,50.4728,0.016724,0.0,0.0,0.0069,0.006229,0
802,26.7333,76.3145,48.5859,0.018375,0.0,0.0,0.039042,0.217841,0
803,26.7667,76.5369,43.154,0.024768,0.0,0.0,0.127946,1.348441,0
804,26.8,78.1395,39.9187,0.025879,0.0,0.0,0.026979,3.532123,0
805,26.8333,78.3833,39.3639,0.026062,0.0,0.0,0.012526,0.636119,0
806,26.8667,78.3753,39.4061,0.026099,0.0,0.0,0.01074,0.214746,0
807,26.9,78.3754,39.4135,0.026126,0.0,0.0,0.007922,0.016123,0
808,26.9333,78.3755,39.4067,0.026141,0.0,0.0,0.003868,0.003547,0
809,26.9667,78.3829,39.4383,0.026134,0.0,0.0,0.010677,0.012058,0
810,27.0,78.3733,39.4424,0.026195,0.0,0.0,0.004596,0.00411,0
811,27.0333,78.3959,39.4338,0.026123,0.0,0.0,0.003943,0.011763,0
812,27.0667,78.3917,39.419,0.026163,0.0,0.0,0.006405,0.011425,0
813,27.1,78.4149,39.4431,0.02597,0.0,0.0,0.009304,0.01312,0
814,27.1333,78.3506,39.6206,0.026029,0.0,0.0,0.010284,0.014107,0
815,27.1667,78.3496,39.6322,0.026095,0.0,0.0,0.005246,0.007268,0
816,27.2,78.3472,39.6247,0.026181,0.0,0.0,0.005878,0.014261,0
817,27.2333,78.3447,39.6235,0.026241,0.0,0.0,0.002406,0.008648,0
818,27.2667,78.3544,39.6369,0.026123,0.0,0.0,0.005881,0.00637,0
819,27.3,78.3019,39.6574,0.026259,0.0,0.0,0.006651,0.008044,0
820,27.3333,78.2998,39.6737,0.026296,0.0,0.0,0.005841,0.010291,0
821,27.3667,78.2791,39.6617,0.026497,0.0,0.0,0.00673,0.012618,0
822,27.4,78.2366,39.7501,0.02683,0.0,0.0,0.008023,0.012433,0
823,27.4333,78.2865,39.6432,0.027091,0.0,0.0,0.00838,0.021857,0
824,27.4667,78.2674,39.6731,0.027275,0.0,0.0,0.007364,0.009868,0
825,27.5,78.2198,39.7214,0.027208,0.0,0.0,0.01077,0.013849,0
826,27.5333,78.2147,39.7421,0.027472,0.0,0.0,0.013659,0.025972,0
827,27.5667,78.2289,39.6885,0.027359,0.0,0.0,0.012332,0.030298,0
828,27.6,78.298,39.629,0.027046,0.0,0.0,0.011965,0.030164,0
829,27.6333,78.2683,39.5842,0.027164,0.0,0.0,0.012455,0.026408,0
830,27.6667,78.275,39.5675,0.026701,0.0,0.0,0.013997,0.035853,0
831,27.7,78.2914,39.5848,0.026422,0.0,0.0,0.01446,0.039645,0
832,27.7333,78.3174,39.6003,0.026329,0.0,0.0,0.009767,0.039327,0
833,27.7667,78.347,39.6044,0.026233,0.0,0.0,0.008166,0.024437,0
834,27.8,78.2767,39.7137,0.026347,0.0,0.0,0.009353,0.010437,0
835,27.8333,78.2844,39.7207,0.026348,0.0,0.0,0.007069,0.016964,0
836,27.8667,78.3248,39.6253,0.026298,0.0,0.0,0.00771,0.022009,0
837,27.9,78.3246,39.596,0.026333,0.0,0.0,0.007218,0.011702,0
838,27.9333,78.3132,39.593,0.026289,0.0,0.0,0.00884,0.012796,0
839,27.9667,78.3116,39.5896,0.026196,0.0,0.0,0.007368,0.013711,0
840,28.0,78.7787,38.921,0.026349,0.0,0.0,0.019486,0.112875,0
841,28.0333,78.5906,39.3355,0.026342,0.0,0.0,0.016571,0.118346,0
842,28.0667,78.7534,39.0406,0.026161,0.0,0.0,0.020555,0.144802,0
843,28.1,78.6609,39.1816,0.026391,0.0,0.0,0.019184,0.151231,0
844,28.1333,78.4862,39.2691,0.026529,0.0,0.0,0.013399,0.056458,0
845,28.1667,78.3861,39.539,0.026184,0.0,0.0,0.020986,0.134278,0
846,28.2,78.3238,39.6261,0.026239,0.0,0.0,0.006398,0.058951,0
847,28.2333,78.3048,39.66,0.026269,0.0,0.0,0.004253,0.023899,0
848,28.2667,78.3142,39.6344,0.02622,0.0,0.0,0.00536,0.0099,0
849,28.3,78.3173,39.6109,0.026242,0.0,0.0,0.006133,0.005488,0
850,28.3333,78.3283,39.6231,0.026233,0.0,0.0,0.00538,0.006988,0
851,28.3667,75.2369,50.5658,0.016801,0.0,0.0,0.170585,0.858765,0
852,28.4,75.2335,50.5763,0.016782,0.0,0.0,0.004525,0.012816,0
853,28.4333,75.1962,50.6299,0.017145,0.0,0.0,0.009013,0.009063,0
854,28.4667,75.1271,50.7475,0.017251,0.0,0.0,0.010041,0.024614,0
855,28.5,74.2817,52.1757,0.016609,0.0,0.0,0.026843,0.655592,0
856,28.5333,66.8976,49.2396,0.01974,0.0,0.0,0.066898,0.677054,0
857,28.5667,58.0867,45.1289,0.025637,0.0,0.0,0.086771,1.163778,0
858,28.6,55.7421,44.0073,0.026493,0.0,0.0,0.021116,2.705546,0
859,28.6333,55.612,43.9708,0.026972,0.0,0.0,0.013966,0.548798,0
860,28.6667,55.5354,43.8741,0.027398,0.0,0.0,0.016738,0.195424,0
861,28.7,55.5583,43.8783,0.027356,0.0,0.0,0.012752,0.035173,0
862,28.7333,55.5883,43.8406,0.027242,0.0,0.0,0.012761,0.043146,0
863,28.7667,55.5813,43.8221,0.027394,0.0,0.0,0.011271,0.043988,0
864,28.8,55.6496,43.787,0.026921,0.0,0.0,0.013158,0.043245,0
865,28.8333,55.6609,43.7295,0.026741,0.0,0.0,0.012951,0.045857,0
866,28.8667,55.6897,43.8012,0.026527,0.0,0.0,0.013209,0.054563,0
867,28.9,55.6968,43.7832,0.026377,0.0,0.0,0.009696,0.034744,0
868,28.9333,55.7241,43.8629,0.026291,0.0,0.0,0.008352,0.017124,0
869,28.9667,55.7181,43.8546,0.026275,0.0,0.0,0.005887,0.011012,0
870,29.0,55.6989,43.8399,0.026412,0.0,0.0,0.005832,0.015851,0
871,29.0333,55.6676,43.7929,0.026342,0.0,0.0,0.005326,0.018516,0
872,29.0667,55.6609,43.7966,0.026406,0.0,0.0,0.004744,0.007428,0
873,29.1,55.6663,43.8618,0.026316,0.0,0.0,0.005335,0.010608,0
874,29.1333,55.6379,43.8223,0.026471,0.0,0.0,0.008413,0.011671,0
875,29.1667,55.7192,43.9137,0.02649,0.0,0.0,0.007321,0.019897,0
876,29.2,55.7022,43.901,0.026455,0.0,0.0,0.006656,0.025794,0
877,29.2333,55.7386,44.1025,0.026593,0.0,0.0,0.008036,0.023317,0
878,29.2667,55.7032,44.0686,0.026787,0.0,0.0,0.008971,0.05013,0
879,29.3,55.618,44.066,0.02696,0.0,0.0,0.011288,0.049905,0
880,29.3333,55.594,44.0524,0.027036,0.0,0.0,0.011577,0.044864,0
881,29.3667,55.6,43.9231,0.027082,0.0,0.0,0.013416,0.044999,0
882,29.4,55.5531,43.9517,0.027018,0.0,0.0,0.012963,0.059404,0
883,29.4333,55.5132,44.0421,0.027089,0.0,0.0,0.014922,0.103176,0
884,29.4667,55.5706,43.9341,0.026759,0.0,0.0,0.016181,0.106287,0
885,29.5,55.6244,43.9185,0.02684,0.0,0.0,0.013364,0.078283,0
886,29.5333,55.619,43.8988,0.026778,0.0,0.0,0.014521,0.043817,0
887,29.5667,55.6647,43.8743,0.026658,0.0,0.0,0.013446,0.048042,0
888,29.6,55.6726,43.8209,0.026698,0.0,0.0,0.011117,0.025933,0
889,29.6333,55.6764,43.8697,0.026635,0.0,0.0,0.0097,0.030721,0
890,29.6667,55.6434,43.851,0.026659,0.0,0.0,0.009805,0.046288,0
891,29.7,55.4031,43.9134,0.027896,0.0,0.0,0.013249,0.063611,0
892,29.7333,55.4056,43.9728,0.02784,0.0,0.0,0.006116,0.033251,0
893,29.7667,55.3493,44.0254,0.027966,0.0,0.0,0.009213,0.025511,0
894,29.8,55.339,44.0026,0.02809,0.0,0.0,0.009772,0.047089,0
895,29.8333,55.4453,44.0148,0.028159,0.0,0.0,0.01347,0.091445,0
896,29.8667,55.4273,43.8785,0.02812,0.0,0.0,0.011705,0.060854,0
897,29.9,55.4388,43.8685,0.028291,0.0,0.0,0.010108,0.073744,0
898,29.9333,55.3758,44.0249,0.028196,0.0,0.0,0.012112,0.069967,0
899,29.9667,55.3688,43.8087,0.027976,0.0,0.0,0.013755,0.093264,0
900,30.0,55.4129,43.751,0.02787,0.0,0.0,0.011702,0.074991,0
901,30.0333,55.3744,43.8273,0.027897,0.0,0.0,0.010475,0.029382,0
902,30.0667,55.3896,43.8812,0.027789,0.0,0.0,0.011496,0.035718,0
903,30.1,55.4073,43.8518,0.027942,0.0,0.0,0.010286,0.030535,0
904,30.1333,55.1785,46.6566,0.027321,0.0,0.0,0.048153,0.968839,0
905,30.1667,74.0988,52.048,0.018237,0.0,0.0,0.153813,1.030189,0
906,30.2,74.1273,52.0102,0.018395,0.0,0.0,0.015556,0.068203,0
907,30.2333,74.0927,51.962,0.018417,0.0,0.0,0.010568,0.055785,0
908,30.2667,74.1248,51.8603,0.018383,0.0,0.0,0.011313,0.069481,0
909,30.3,75.1187,50.4152,0.019203,0.0,0.0,0.030301,0.876575,0
910,30.3333,76.5583,41.6976,0.023945,0.0,0.0,0.117032,0.488499,0
911,30.3667,79.8632,35.4407,0.024449,0.0,0.0,0.050614,0.414787,0
912,30.4,80.7763,33.6194,0.024807,0.0,0.0,0.022106,1.986893,0
913,30.4333,80.8337,33.5374,0.024691,0.0,0.0,0.018441,0.3066,0
914,30.4667,80.8512,33.5978,0.024525,0.0,0.0,0.020426,0.137508,0
915,30.5,80.8256,33.5388,0.024528,0.0,0.0,0.017631,0.037418,0
916,30.5333,80.8477,33.63,0.02465,0.0,0.0,0.018509,0.043093,0
917,30.5667,80.8438,33.6443,0.024466,0.0,0.0,0.018584,0.053833,0
918,30.6,80.8608,33.5235,0.024478,0.0,0.0,0.016741,0.078301,0
919,30.6333,80.9032,33.4951,0.024344,0.0,0.0,0.014757,0.057244,0
920,30.6667,80.7851,33.747,0.024306,0.0,0.0,0.016017,0.039183,0
921,30.7,80.8033,33.7884,0.024304,0.0,0.0,0.012919,0.089713,0
922,30.7333,80.7985,33.762,0.024424,0.0,0.0,0.011581,0.110405,0
923,30.7667,80.8976,33.6473,0.024305,0.0,0.0,0.012514,0.10131,0
924,30.8,80.8951,33.5663,0.024148,0.0,0.0,0.012612,0.025927,0
925,30.8333,80.8613,33.5567,0.024441,0.0,0.0,0.010224,0.028332,0
926,30.8667,80.819,33.6781,0.02427,0.0,0.0,0.01185,0.039018,0
927,30.9,80.7772,33.7756,0.024301,0.0,0.0,0.01097,0.038989,0
928,30.9333,80.8036,33.6562,0.024633,0.0,0.0,0.011926,0.029901,0
929,30.9667,80.7717,33.6845,0.024735,0.0,0.0,0.008156,0.037489,0
930,31.0,80.7945,33.6579,0.024748,0.0,0.0,0.007329,0.046408,0
931,31.0333,80.8058,33.5496,0.024729,0.0,0.0,0.009471,0.024343,0
932,31.0667,80.8184,33.5493,0.02477,0.0,0.0,0.012328,0.026639,0
933,31.1,80.793,33.6027,0.024832,0.0,0.0,0.012898,0.024707,0
934,31.1333,80.848,33.759,0.024397,0.0,0.0,0.01085,0.041032,0
935,31.1667,80.8451,33.7025,0.024301,0.0,0.0,0.0113,0.035312,0
936,31.2,80.8294,33.7613,0.024257,0.0,0.0,0.008044,0.019075,0
937,31.2333,80.8038,33.7887,0.024355,0.0,0.0,0.009831,0.025925,0
938,31.2667,80.7992,33.8106,0.024392,0.0,0.0,0.011362,0.023344,0
939,31.3,80.8352,33.8004,0.024608,0.0,0.0,0.009688,0.026599,0
940,31.3333,80.826,33.7619,0.024485,0.0,0.0,0.009065,0.031871,0
941,31.3667,80.8432,33.7407,0.024577,0.0,0.0,0.009624,0.019922,0
942,31.4,80.8923,33.617,0.02455,0.0,0.0,0.008206,0.027923,0
943,31.4333,80.8671,33.6822,0.024419,0.0,0.0,0.008241,0.014265,0
944,31.4667,80.9083,33.7288,0.024161,0.0,0.0,0.011161,0.026982,0
945,31.5,80.8513,33.7857,0.024404,0.0,0.0,0.011124,0.035926,0
946,31.5333,80.8184,33.7671,0.024425,0.0,0.0,0.007114,0.02754,0
947,31.5667,80.8391,33.6959,0.024299,0.0,0.0,0.010928,0.012656,0
948,31.6,80.8261,33.7118,0.024185,0.0,0.0,0.012207,0.023978,0
949,31.6333,80.8457,33.6759,0.023979,0.0,0.0,0.008435,0.017129,0
950,31.6667,80.8757,33.6241,0.02387,0.0,0.0,0.009038,0.020278,0
951,31.7,80.8883,33.6328,0.023766,0.0,0.0,0.008489,0.010841,0
952,31.7333,80.9022,33.635,0.023664,0.0,0.0,0.004445,0.003328,0
953,31.7667,80.8871,33.6578,0.023723,0.0,0.0,0.003564,0.010313,0
954,31.8,80.8912,33.6639,0.023696,0.0,0.0,0.003108,0.002527,0
955,31.8333,68.8695,76.6311,0.014352,0.0,0.0,0.420582,3.207687,1
956,31.8667,68.0944,75.5165,0.016893,0.0,0.0,0.053931,1.795067,0
957,31.9,68.2086,74.3623,0.018049,0.0,0.0,0.04271,1.309032,0
958,31.9333,69.905,69.4834,0.021785,0.0,0.0,0.128741,1.411358,0
959,31.9667,70.3845,67.9648,0.022678,0.0,0.0,0.050759,0.429198,0
960,32.0,70.7733,66.8033,0.023997,0.0,0.0,0.071108,0.155359,0
961,32.0333,70.887,66.4795,0.024201,0.0,0.0,0.041222,0.044821,0
962,32.0667,70.9445,66.4413,0.024325,0.0,0.0,0.028893,0.033569,0
963,32.1,71.0262,66.4358,0.024128,0.0,0.0,0.007507,0.032766,0
964,32.1333,71.1125,66.4848,0.02312,0.0,0.0,0.009433,0.030992,0
965,32.1667,71.1119,66.4942,0.023166,0.0,0.0,0.006511,0.026166,0
966,32.2,71.1061,66.5142,0.023124,0.0,0.0,0.005192,0.014979,0
967,32.2333,71.1093,66.5098,0.023175,0.0,0.0,0.004839,0.007189,0
968,32.2667,71.1032,66.4919,0.023191,0.0,0.0,0.005363,0.016671,0
969,32.3,71.1032,66.4528,0.02303,0.0,0.0,0.006034,0.017609,0
970,32.3333,71.111,66.4595,0.023043,0.0,0.0,0.006024,0.019751,0
971,32.3667,71.0884,66.4865,0.023018,0.0,0.0,0.005062,0.011108,0
972,32.4,71.0513,66.524,0.023087,0.0,0.0,0.008582,0.024754,0
973,32.4333,71.0392,66.6029,0.023112,0.0,0.0,0.00824,0.024879,0
974,32.4667,71.0581,66.6092,0.023139,0.0,0.0,0.007884,0.028175,0
975,32.5,71.0738,66.5044,0.022991,0.0,0.0,0.008773,0.028826,0
976,32.5333,71.0425,66.442,0.023238,0.0,0.0,0.007613,0.021491,0
977,32.5667,71.0084,66.4389,0.023281,0.0,0.0,0.006163,0.023773,0
978,32.6,70.9736,66.4711,0.023326,0.0,0.0,0.006393,0.012628,0
979,32.6333,71.039,66.4635,0.02325,0.0,0.0,0.007346,0.03268,0
980,32.6667,71.0289,66.6285,0.023162,0.0,0.0,0.00826,0.036044,0
981,32.7,71.4578,65.5367,0.023432,0.0,0.0,0.015068,0.184497,0
982,32.7333,71.9567,64.5817,0.024282,0.0,0.0,0.02773,0.158516,0
983,32.7667,71.9368,64.4747,0.024564,0.0,0.0,0.013191,0.104049,0
984,32.8,71.9816,64.4815,0.024377,0.0,0.0,0.010639,0.054829,0
985,32.8333,71.9455,64.5233,0.024273,0.0,0.0,0.011746,0.029668,0
986,32.8667,71.9172,64.5469,0.02468,0.0,0.0,0.011957,0.025454,0
987,32.9,71.9012,64.6246,0.024467,0.0,0.0,0.011584,0.028317,0
988,32.9333,71.9083,64.6506,0.024656,0.0,0.0,0.010646,0.031686,0
989,32.9667,71.9227,64.5502,0.024512,0.0,0.0,0.008669,0.028505,0
990,33.0,71.885,64.5005,0.024751,0.0,0.0,0.00739,0.024179,0
991,33.0333,71.8552,64.5007,0.024723,0.0,0.0,0.00633,0.017274,0
992,33.0667,71.8062,64.5002,0.024832,0.0,0.0,0.007302,0.015145,0
993,33.1,71.8275,64.5212,0.024818,0.0,0.0,0.005545,0.022164,0
994,33.1333,71.8631,64.5867,0.02468,0.0,0.0,0.007366,0.024459,0
995,33.1667,71.8669,64.5694,0.024705,0.0,0.0,0.00739,0.006081,0
996,33.2,71.8589,64.5463,0.024671,0.0,0.0,0.005942,0.010794,0
997,33.2333,71.8669,64.5016,0.02476,0.0,0.0,0.00598,0.015868,0
998,33.2667,71.8528,64.5056,0.024855,0.0,0.0,0.00524,0.016748,0
